first_event_date,SOURCEURL,title,description,content,avg_goldstein_score,min_goldstein_score,max_goldstein_score,goldstein_score_std,event_count,actor1_names,actor2_names,actor1_countries,actor2_countries,event_locations,last_event_date,event_descriptions,date_span_days,keywords,author,site_name,image,favicon,canonical_url,language,content_type,status_code,error,llm_result
2025-11-07,https://icsf.net/newss/the-gabes-beaches-in-tunisia-are-now-cemeteries-for-dead-turtles-crabs-and-jellyfish/,"The Gabes beaches in Tunisia are now cemeteries for dead turtles, crabs, and jellyfish - ICSF","In Tunisia’s coastal city of Gabès, residents live in the shadow of the phosphate industry. As pollution deepens and repression returns, a new generation","The Gabes beaches in Tunisia are now cemeteries for dead turtles, crabs, and jellyfish - ICSF In Tunisia’s coastal city of Gabès, residents live in the shadow of the phosphate industry. As pollution deepens and repression returns, a new generation",0.0,0.0,0.0,0.0,1,POLICE,MOLOTOV,,RUS,TS,2025-11-07,"['Make statement, not specified below']",0,,,ICSF,https://icsf.net/wp-content/themes/ICSF/assets/images/fav-icsf.png,https://icsf.net/wp-content/uploads/2022/02/cropped-fav-logo-1-32x32.png,https://icsf.net/newss/the-gabes-beaches-in-tunisia-are-now-cemeteries-for-dead-turtles-crabs-and-jellyfish/,en-US,text/html; charset=UTF-8,200.0,,IRRELEVANT
2025-11-07,https://en.interfax.com.ua/news/general/1118786.html,Kenyan president thanks Ukraine for aiding release of Kenyans duped into fighting for Russia,"Kenyan President William Ruto has commented on his conversation with Ukrainian President Volodymyr Zelenskyy, thanking him for his assistance in the release of Kenyan citizens illegally recruited by Russia.","Kenyan president thanks Ukraine for aiding release of Kenyans duped into fighting for Russia Kenyan President William Ruto has commented on his conversation with Ukrainian President Volodymyr Zelenskyy, thanking him for his assistance in the release of Kenyan citizens illegally recruited by Russia.",7.0,7.0,7.0,0.0,1,KENYAN,RUSSIA,KEN,RUS,KE,2025-11-07,"['Return, release, not specified below']",0,"conversation, zelenskyy, ruto",,Interfax-Ukraine,https://media.interfax.com.ua/media/thumbs/images/2017/10/FBv8eKBEVTy5.jpg,https://interfax.com.ua/static/favicon.png,https://en.interfax.com.ua/news/general/1118786.html,en,text/html; charset=utf-8,200.0,,SEC
2025-11-06,https://cyprus-mail.com/2025/11/06/south-africa-to-probe-recruitment-of-citizens-as-mercenaries-in-russia-ukraine-conflict,South Africa to probe recruitment of citizens as mercenaries in Russia-Ukraine conflict |  Cyprus Mail,"South Africa&#039;s government said on Thursday it will investigate how 17 of its citizens joined mercenary forces in the Russia-Ukraine conflict after the men sent distress calls for help to return home. The men were lured into fighting under the pretext of lucrative employment contracts, a statement issued by South&hellip;","South Africa to probe recruitment of citizens as mercenaries in Russia-Ukraine conflict |  Cyprus Mail South Africa&#039;s government said on Thursday it will investigate how 17 of its citizens joined mercenary forces in the Russia-Ukraine conflict after the men sent distress calls for help to return home. The men were lured into fighting under the pretext of lucrative employment contracts, a statement issued by South&hellip;",-1.72,-4.0,-0.1,2.084946042,5,AFRICA | RUSSIA,RUSSIA | AFRICA,AFR | RUS,RUS | AFR,SF,2025-11-06,"['Make pessimistic comment', 'Decline comment', 'Reject, not specified below']",0,,,,https://cyprus-mail.com/wp-content/uploads/2025/11/mercenaries.jpg,https://cyprus-mail.com/favicon-32x32.png,https://cyprus-mail.com/2025/11/06/south-africa-to-probe-recruitment-of-citizens-as-mercenaries-in-russia-ukraine-conflict,en,text/html; charset=utf-8,200.0,,SEC
2025-11-06,https://www.dw.com/en/ukraine-russia-says-advances-made-in-key-city-of-pokrovsk/live-74638773,Ukraine: Russia says advances made in key city of Pokrovsk – DW – 11/06/2025,"Russia says it has nearly surrounded the frontline city and is close to capturing it, after over a year of fighting. Meanwhile, South Africa is probing how 17 of its citizens were lured to fight in the war. DW has more.","Ukraine: Russia says advances made in key city of Pokrovsk – DW – 11/06/2025 Russia says it has nearly surrounded the frontline city and is close to capturing it, after over a year of fighting. Meanwhile, South Africa is probing how 17 of its citizens were lured to fight in the war. DW has more.",-6.333333333,-10.0,1.0,6.350852961,3,RUSSIAN | UKRAINE,UKRAINE | KHARKIV | RUSSIAN,RUS | UKR,UKR | RUS,SF,2025-11-06,"['Use conventional military force, not specified below', 'Consult, not specified below']",0,,,dw.com,https://static.dw.com/image/74642727_6.jpg,https://www.dw.com/images/icons/favicon-16x16.png,https://www.dw.com/en/ukraine-russia-says-advances-made-in-key-city-of-pokrovsk/live-74638773,en,text/html; charset=utf-8,200.0,,SEC
2025-11-06,https://www.themoscowtimes.com/2025/11/06/with-russian-houses-moscow-expands-soft-power-push-into-africa-a91052,"With 'Russian Houses,' Moscow Expands Soft Power Push Into Africa - The Moscow Times","The curtains were drawn, the chairs were set and a projector was lowered.","With 'Russian Houses,' Moscow Expands Soft Power Push Into Africa - The Moscow Times The curtains were drawn, the chairs were set and a projector was lowered.",0.1333333333,0.0,0.4,0.2309401077,3,AFRICA | RUSSIAN,RUSSIA | WASHINGTON,AFR | RUS,RUS | USA,SF | UV,2025-11-06,"['Make statement, not specified below', 'Make optimistic comment']",0,"Africa,Diplomacy,Rossotrudnichestvo",Brawley Benson,The Moscow Times,https://static.themoscowtimes.com/image/og/a1/91052__a1d7db3a5389e53e9af39e2ccdc720e2.jpg,https://static.themoscowtimes.com/img/icons/favicon.ico,https://www.themoscowtimes.com/2025/11/06/with-russian-houses-moscow-expands-soft-power-push-into-africa-a91052,en,text/html; charset=UTF-8,200.0,,INFO
2025-11-06,https://www.the-star.co.ke/news/2025-11-06-zelensky-urges-tougher-sanctions-after-russian-strikes-injure-8,Zelensky urges tougher sanctions after fresh Russian strikes injure 8 in Dnipro,"Zelensky asked the US, Europe and G7 to tighten sanctions on Russia’s energy trade and finances","Zelensky urges tougher sanctions after fresh Russian strikes injure 8 in Dnipro Zelensky asked the US, Europe and G7 to tighten sanctions on Russia’s energy trade and finances",-1.0,-5.0,1.0,3.464101615,3,RUSSIAN | UKRAINE,UKRAINE | RUSSIAN,RUS | UKR,UKR | RUS,KE,2025-11-06,"['Consult, not specified below', 'Arrest, detain, or charge with legal action']",0,"Zelensky,Ukraine war,Dnipro drone strikes,Russia sanctions,Kenya Ukraine relations,William Ruto,Russian invasion,Ukrainian children,G7 sanctions,Africa diplomacy",,The Star,https://cdn.radioafrica.digital/image/2025/11/1d90a736-152f-4d03-9b5f-3c487bb92a59.jpg?1762688284077,https://www.the-star.co.ke/favicon.ico,https://www.the-star.co.ke/news/2025-11-06-zelensky-urges-tougher-sanctions-after-russian-strikes-injure-8,en,text/html; charset=utf-8,200.0,,DIP
2025-11-06,https://www.cnbcafrica.com/2025/south-africa-to-investigate-how-17-citizens-were-lured-into-fighting-in-ukraine,South Africa to probe recruitment of citizens as mercenaries in Russia-Ukraine conflict - CNBC Africa,"JOHANNESBURG, Nov 6 (Reuters) – South Africa’s government said on Thursday it will investigate how 17 of its citizens joined mercenary forces in the Russia-Ukraine conflict after the men sent distress calls for help to return home. The men were lured into fighting under the pretext of lucrative employment contracts, a statement issued by South Africa’s presidency […]","South Africa to probe recruitment of citizens as mercenaries in Russia-Ukraine conflict - CNBC Africa JOHANNESBURG, Nov 6 (Reuters) – South Africa’s government said on Thursday it will investigate how 17 of its citizens joined mercenary forces in the Russia-Ukraine conflict after the men sent distress calls for help to return home. The men were lured into fighting under the pretext of lucrative employment contracts, a statement issued by South Africa’s presidency […]",-0.4,-0.4,-0.4,0.0,2,AFRICA,RUSSIA,AFR,RUS,SF,2025-11-06,['Make pessimistic comment'],0,,,,https://cdn.cnbc.africa/wp-content/uploads/2025/10/PVAS2AQ6ZVL2BBJRFFE5U5POLA-scaled.jpg,https://www.cnbcafrica.com/favicon-96x96.png,https://www.cnbcafrica.com/2025/south-africa-to-investigate-how-17-citizens-were-lured-into-fighting-in-ukraine/,en,text/html; charset=utf-8,200.0,,SEC
2025-11-06,https://www.politico.eu/article/south-africa-russia-vladimir-putin-probes-17-mercenaries-suspected-fighting/,"17 mercenaries are accused of fighting for Russia. Now, South Africa wants them home. – POLITICO",President Cyril Ramaphosa’s government launches bid to repatriate men who Ukraine suspects of joining Moscow’s invasion.,"17 mercenaries are accused of fighting for Russia. Now, South Africa wants them home. – POLITICO President Cyril Ramaphosa’s government launches bid to repatriate men who Ukraine suspects of joining Moscow’s invasion.",3.5,3.5,3.5,0.0,2,AFRICA | BRAZIL,RUSSIA,AFR | BRA,RUS,SF,2025-11-06,"['Engage in diplomatic cooperation, not specified below']",0,"Africa,Military,Russia,South Africa,Ukraine,War in Ukraine",,POLITICO,"https://www.politico.eu/cdn-cgi/image/width=1200,height=630,fit=crop,quality=80,onerror=redirect/wp-content/uploads/2025/11/06/GettyImages-2243483070-scaled.jpg",https://www.politico.eu/wp-content/themes/politico/assets/images/favicon/favicon.ico,https://www.politico.eu/article/south-africa-russia-vladimir-putin-probes-17-mercenaries-suspected-fighting/,en-GB,text/html; charset=UTF-8,200.0,,SEC
2025-11-06,https://charter97.org/en/news/2025/11/6/662036/,Il-76 With Russian Crew Shot Down In Sudan: What Mission The Plane Was Carrying Out - Belarusian News - Charter'97,New details of the incident have emerged.,Il-76 With Russian Crew Shot Down In Sudan: What Mission The Plane Was Carrying Out - Belarusian News - Charter'97 New details of the incident have emerged.,-10.0,-10.0,-10.0,0.0,2,SUDAN,RUSSIAN,SDN,RUS,SU,2025-11-06,"['Use conventional military force, not specified below']",0,,,,https://i.c97.org/ai/580694/aux-head-1706099533-20240124_il76_rus_360.jpg,https://charter97.org/icons/fav-16.png,https://charter97.org/en/news/2025/11/6/662036/,en,text/html; charset=UTF-8,200.0,,SEC
2025-11-06,https://chimpreports.com/habib-kagimu-ukraine-fighting-russia-extremely-stupid/,Habib Kagimu: Ukraine Fighting Russia ‘Extremely Stupid’ | ChimpReports,"Habib Kagimu, Malaysia’s Honorary Consul in Uganda, has criticized Ukraine’s ongoing war with Russia as “extremely stupid,” saying the conflict was unwinnable and risked dragging the world closer to catastrophe. Kagimu said he told Ukraine’s ambassador to Uganda, Andrii Pravednyk, that Kyiv should reconsider its strategy in a war that has stretched for more than …","Habib Kagimu: Ukraine Fighting Russia ‘Extremely Stupid’ | ChimpReports Habib Kagimu, Malaysia’s Honorary Consul in Uganda, has criticized Ukraine’s ongoing war with Russia as “extremely stupid,” saying the conflict was unwinnable and risked dragging the world closer to catastrophe. Kagimu said he told Ukraine’s ambassador to Uganda, Andrii Pravednyk, that Kyiv should reconsider its strategy in a war that has stretched for more than …",0.0,0.0,0.0,0.0,1,UKRAINE,RUSSIA,UKR,RUS,UG,2025-11-06,['Consider policy option'],0,,Stuart Ampaire,ChimpReports,https://cdn-network.chimpreports.com/wp-content/uploads/2025/11/Habib-Kagimu-speaking-to-ChimpReports-in-Kampala--1204x802.x78449.jpeg,,https://chimpreports.com/habib-kagimu-ukraine-fighting-russia-extremely-stupid/,en-US,text/html; charset=UTF-8,200.0,,DIP
2025-11-06,https://www.nzherald.co.nz/world/after-a-strong-election-democrats-now-face-a-fight-over-who-defines-the-party-before-the-midterms/HIGW7TRINVDQ7GTEXU3PHMCGYQ/,"After a strong election, Democrats now face a fight over who defines the party before the Midterms - NZ Herald",The United States election this week results kicked off a year-long fight over who best personifies the Democratic Party as it heads toward crucial Midterm...,"After a strong election, Democrats now face a fight over who defines the party before the Midterms - NZ Herald The United States election this week results kicked off a year-long fight over who best personifies the Democratic Party as it heads toward crucial Midterm...",3.0,3.0,3.0,0.0,1,RUSSIA,ISRAEL,RUS,ISR,UG,2025-11-06,"['Appeal, not specified below']",0,"after,strong,election,democrats,now,face,fight,over,who,defines,the,party,before,midterms,united,states,this,week,results,kicked,yearlong,best,personifies,democratic,heads,toward,crucial,midterm,elections",,NZ Herald,https://www.nzherald.co.nz/resizer/v2/4724HUROFNGY7HSV7WCPR4OL6U.jpg?auth=21829c2e8a0608fb5c94136a2654b1fd674f37615b1a75516633862cf6285730&width=1200&height=675&quality=70&smart=true,https://www.nzherald.co.nz/pf/resources/images/favicons/favicon.ico?d=982,https://syndication.washingtonpost.com/nss/stories/T5MWOX4RHFEIRANPUEB3SUW33U,en-NZ,text/html; charset=utf-8,200.0,,IRRELEVANT
2025-11-06,https://www.yahoo.com/news/articles/mali-fall-al-qaeda-affiliate-075531272.html,Is Mali about to fall to al-Qaeda affiliate JNIM?,The al-Qaeda-linked group has imposed an economic siege on Bamako since September.,Is Mali about to fall to al-Qaeda affiliate JNIM? The al-Qaeda-linked group has imposed an economic siege on Bamako since September.,-10.0,-10.0,-10.0,0.0,1,RUSSIAN,MALI,RUS,MLI,ML,2025-11-06,"['Use conventional military force, not specified below']",0,"northern Mali, Bamako, Mali, JNIM, armed group, fuel tankers, Control Risks",,Yahoo News,https://s.yimg.com/ny/api/res/1.2/S8SfcUT8w420TwDDvb8Jog--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDE7Y2Y9d2VicA--/https://media.zenfs.com/en/al_jazeera_289/34b1adcb8ac143160d98a6b91c4dff24,https://www.yahoo.com/favicon.ico,https://www.aljazeera.com/news/2025/11/6/is-mali-about-to-fall-to-al-qaeda-affiliate-jnim,en-US,text/html; charset=utf-8,200.0,,IRRELEVANT
2025-11-06,https://dailytrust.com/us-military-drafts-plans-for-potential-action-in-nigeria/,Report: US Military Drafts Plans For Potential Action In Nigeria - Daily Trust,The United States military has drafted contingency plans for possible strikes in Nigeria.,Report: US Military Drafts Plans For Potential Action In Nigeria - Daily Trust The United States military has drafted contingency plans for possible strikes in Nigeria.,-4.4,-4.4,-4.4,0.0,1,RUSSIA,MILITARY,RUS,,NI,2025-11-06,"['Threaten, not specified below']",0,,,Daily Trust,https://dailytrust.com/wp-content/uploads/2025/11/War-plan.jpg,https://dailytrust.com/wp-content/uploads/2022/06/cropped-Daily-Trust-Icon-03-32x32.png?x75729,https://dailytrust.com/us-military-drafts-plans-for-potential-action-in-nigeria/,en-GB,text/html; charset=UTF-8,200.0,,IRRELEVANT
2025-11-06,https://dailytrust.com/new-york-times-labels-trump-an-autocrat-lists-12-reasons/,"New York Times Labels Trump An Autocrat, Lists 12 Reasons - Daily Trust","No previous American President has wielded power as Donald Trump, according to New York Times Editorial Board.","New York Times Labels Trump An Autocrat, Lists 12 Reasons - Daily Trust No previous American President has wielded power as Donald Trump, according to New York Times Editorial Board.",-0.4,-0.4,-0.4,0.0,1,RUSSIA,,RUS,,NI,2025-11-06,['Make pessimistic comment'],0,,,Daily Trust,https://dailytrust.com/wp-content/uploads/2025/02/canada-mexico-china-kick-as-trump-announces-us-tariffs.webp,https://dailytrust.com/wp-content/uploads/2022/06/cropped-Daily-Trust-Icon-03-32x32.png?x75729,https://dailytrust.com/new-york-times-labels-trump-an-autocrat-lists-12-reasons/,en-GB,text/html; charset=UTF-8,200.0,,IRRELEVANT
